id|name|dept|salary
4025|FEB|2|321222
4026|MAR|2|321222
4027|APR|2|321222
4028|MAY|2|321222
4029|JUN|2|321222
4030|JUL|2|321222
4031|AUG|2|321222
4032|SEP|2|321222
4033|OCT|2|321222
4034|NOV|2|321222
4035|DEC|2|321222
4036|JAN|2|321222
4037|FEB|2|321222
4038|MAR|2|321222
4039|APR|2|321222
4040|MAY|2|321222
4041|JUN|2|321222
4042|JUL|2|321222
4043|AUG|2|321222
4044|SEP|2|321222
4045|OCT|2|321222
4046|NOV|2|321222
4047|DEC|2|321222
4048|JAN|2|321222
4049|FEB|2|321222
4050|MAR|2|321222
4051|APR|2|321222
4052|MAY|2|321222
4053|JUN|2|321222
4054|JUL|2|321222
4055|AUG|2|321222
4056|SEP|2|321222
4057|OCT|2|321222
4058|NOV|2|321222
4059|DEC|2|321222
4060|JAN|2|321222
4061|FEB|2|321222
4062|MAR|2|321222
4063|APR|2|321222
4064|MAY|2|321222
4065|JUN|2|321222
4066|JUL|2|321222
4067|AUG|2|321222
4068|SEP|2|321222
4069|OCT|2|321222
4070|NOV|2|321222
4071|DEC|2|321222
4072|JAN|2|321222
4073|FEB|2|321222
4074|MAR|2|321222
4075|APR|2|321222
4076|MAY|2|321222
4077|JUN|2|321222
4078|JUL|2|321222
4079|AUG|2|321222
4080|SEP|2|321222
4081|OCT|2|321222
4082|NOV|2|321222
4083|DEC|2|321222
4084|JAN|2|321222
4085|FEB|2|321222
4086|MAR|2|321222
4087|APR|2|321222
4088|MAY|2|321222
4089|JUN|2|321222
4090|JUL|2|321222
4091|AUG|2|321222
4092|SEP|2|321222
4093|OCT|2|321222
4094|NOV|2|321222
4095|DEC|2|321222
4096|JAN|2|321222
4097|FEB|2|321222
4098|MAR|2|321222
4099|APR|2|321222
4100|MAY|2|321222
4101|JUN|2|321222
4102|JUL|2|321222
4103|AUG|2|321222
4104|SEP|2|321222
4105|OCT|2|321222
4106|NOV|2|321222
4107|DEC|2|321222
4108|JAN|2|321222
4109|FEB|2|321222
4110|MAR|2|321222
4111|APR|2|321222
4112|MAY|2|321222
4113|JUN|2|321222
4114|JUL|2|321222
4115|AUG|2|321222
4116|SEP|2|321222
4117|OCT|2|321222
4118|NOV|2|321222
4119|DEC|2|321222
4120|JAN|2|321222
4121|FEB|2|321222
4122|MAR|2|321222
4123|APR|2|321222
4124|MAY|2|321222
4125|JUN|2|321222
4126|JUL|2|321222
4127|AUG|2|321222
4128|SEP|2|321222
4129|OCT|2|321222
4130|NOV|2|321222
4131|DEC|2|321222
4132|JAN|2|321222
4133|FEB|2|321222
4134|MAR|2|321222
4135|APR|2|321222
4136|MAY|2|321222
4137|JUN|2|321222
4138|JUL|2|321222
4139|AUG|2|321222
4140|SEP|2|321222
4141|OCT|2|321222
4142|NOV|2|321222
4143|DEC|2|321222
4144|JAN|2|321222
4145|FEB|2|321222
4146|MAR|2|321222
4147|APR|2|321222
4148|MAY|2|321222
4149|JUN|2|321222
4150|JUL|2|321222
4151|AUG|2|321222
4152|SEP|2|321222
4153|OCT|2|321222
4154|NOV|2|321222
4155|DEC|2|321222
4156|JAN|2|321222
4157|FEB|2|321222
4158|MAR|2|321222
4159|APR|2|321222
4160|MAY|2|321222
4161|JUN|2|321222
4162|JUL|2|321222
4163|AUG|2|321222
4164|SEP|2|321222
4165|OCT|2|321222
4166|NOV|2|321222
4167|DEC|2|321222
4168|JAN|2|321222
4169|FEB|2|321222
4170|MAR|2|321222
4171|APR|2|321222
4172|MAY|2|321222
4173|JUN|2|321222
4174|JUL|2|321222
4175|AUG|2|321222
4176|SEP|2|321222
4177|OCT|2|321222
4178|NOV|2|321222
4179|DEC|2|321222
4180|JAN|2|321222
4181|FEB|2|321222
4182|MAR|2|321222
4183|APR|2|321222
4184|MAY|2|321222
4185|JUN|2|321222
4186|JUL|2|321222
4187|AUG|2|321222
4188|SEP|2|321222
4189|OCT|2|321222
4190|NOV|2|321222
4191|DEC|2|321222
4192|JAN|2|321222
4193|FEB|2|321222
4194|MAR|2|321222
4195|APR|2|321222
4196|MAY|2|321222
4197|JUN|2|321222
4198|JUL|2|321222
4199|AUG|2|321222
4200|SEP|2|321222
4201|OCT|2|321222
4202|NOV|2|321222
4203|DEC|2|321222
4204|JAN|2|321222
4205|FEB|2|321222
4206|MAR|2|321222
4207|APR|2|321222
4208|MAY|2|321222
4209|JUN|2|321222
4210|JUL|2|321222
4211|AUG|2|321222
4212|SEP|2|321222
4213|OCT|2|321222
4214|NOV|2|321222
4215|DEC|2|321222
4216|JAN|2|321222
4217|FEB|2|321222
4218|MAR|2|321222
4219|APR|2|321222
4220|MAY|2|321222
4221|JUN|2|321222
4222|JUL|2|321222
4223|AUG|2|321222
4224|SEP|2|321222
4225|OCT|2|321222
4226|NOV|2|321222
4227|DEC|2|321222
4228|JAN|2|321222
4229|FEB|2|321222
4230|MAR|2|321222
4231|APR|2|321222
4232|MAY|2|321222
4233|JUN|2|321222
4234|JUL|2|321222
4235|AUG|2|321222
4236|SEP|2|321222
4237|OCT|2|321222
4238|NOV|2|321222
4239|DEC|2|321222
4240|JAN|2|321222
4241|FEB|2|321222
4242|MAR|2|321222
4243|APR|2|321222
4244|MAY|2|321222
4245|JUN|2|321222
4246|JUL|2|321222
4247|AUG|2|321222
4248|SEP|2|321222
4249|OCT|2|321222
4250|NOV|2|321222
4251|DEC|2|321222
4252|JAN|2|321222
4253|FEB|2|321222
4254|MAR|2|321222
4255|APR|2|321222
4256|MAY|2|321222
4257|JUN|2|321222
4258|JUL|2|321222
4259|AUG|2|321222
4260|SEP|2|321222
4261|OCT|2|321222
4262|NOV|2|321222
4263|DEC|2|321222
4264|JAN|2|321222
4265|FEB|2|321222
4266|MAR|2|321222
4267|APR|2|321222
4268|MAY|2|321222
4269|JUN|2|321222
4270|JUL|2|321222
4271|AUG|2|321222
4272|SEP|2|321222
4273|OCT|2|321222
4274|NOV|2|321222
4275|DEC|2|321222
4276|JAN|2|321222
4277|FEB|2|321222
4278|MAR|2|321222
4279|APR|2|321222
4280|MAY|2|321222
4281|JUN|2|321222
4282|JUL|2|321222
4283|AUG|2|321222
4284|SEP|2|321222
4285|OCT|2|321222
4286|NOV|2|321222
4287|DEC|2|321222
4288|JAN|2|321222
4289|FEB|2|321222
4290|MAR|2|321222
4291|APR|2|321222
4292|MAY|2|321222
4293|JUN|2|321222
4294|JUL|2|321222
4295|AUG|2|321222
4296|SEP|2|321222
4297|OCT|2|321222
4298|NOV|2|321222
4299|DEC|2|321222
4300|JAN|2|321222
4301|FEB|2|321222
4302|MAR|2|321222
4303|APR|2|321222
4304|MAY|2|321222
4305|JUN|2|321222
4306|JUL|2|321222
4307|AUG|2|321222
4308|SEP|2|321222
4309|OCT|2|321222
4310|NOV|2|321222
4311|DEC|2|321222
4312|JAN|2|321222
4313|FEB|2|321222
4314|MAR|2|321222
4315|APR|2|321222
4316|MAY|2|321222
4317|JUN|2|321222
4318|JUL|2|321222
4319|AUG|2|321222
4320|SEP|2|321222
4321|OCT|2|321222
4322|NOV|2|321222
4323|DEC|2|321222
4324|JAN|2|321222
4325|FEB|2|321222
4326|MAR|2|321222
4327|APR|2|321222
4328|MAY|2|321222
4329|JUN|2|321222
4330|JUL|2|321222
4331|AUG|2|321222
4332|SEP|2|321222
4333|OCT|2|321222
4334|NOV|2|321222
4335|DEC|2|321222
4336|JAN|2|321222
4337|FEB|2|321222
4338|MAR|2|321222
4339|APR|2|321222
4340|MAY|2|321222
4341|JUN|2|321222
4342|JUL|2|321222
4343|AUG|2|321222
4344|SEP|2|321222
4345|OCT|2|321222
4346|NOV|2|321222
4347|DEC|2|321222
4348|JAN|2|321222
4349|FEB|2|321222
4350|MAR|2|321222
4351|APR|2|321222
4352|MAY|2|321222
4353|JUN|2|321222
4354|JUL|2|321222
4355|AUG|2|321222
4356|SEP|2|321222
4357|OCT|2|321222
4358|NOV|2|321222
4359|DEC|2|321222
4360|JAN|2|321222
4361|FEB|2|321222
4362|MAR|2|321222
4363|APR|2|321222
4364|MAY|2|321222
4365|JUN|2|321222
4366|JUL|2|321222
4367|AUG|2|321222
4368|SEP|2|321222
4369|OCT|2|321222
4370|NOV|2|321222
4371|DEC|2|321222
4372|JAN|2|321222
4373|FEB|2|321222
4374|MAR|2|321222
4375|APR|2|321222
4376|MAY|2|321222
4377|JUN|2|321222
4378|JUL|2|321222
4379|AUG|2|321222
4380|SEP|2|321222
4381|OCT|2|321222
4382|NOV|2|321222
4383|DEC|2|321222
4384|JAN|2|321222
4385|FEB|2|321222
4386|MAR|2|321222
4387|APR|2|321222
4388|MAY|2|321222
4389|JUN|2|321222
4390|JUL|2|321222
4391|AUG|2|321222
4392|SEP|2|321222
4393|OCT|2|321222
4394|NOV|2|321222
4395|DEC|2|321222
4396|JAN|2|321222
4397|FEB|2|321222
4398|MAR|2|321222
4399|APR|2|321222
4400|MAY|2|321222
4401|JUN|2|321222
4402|JUL|2|321222
4403|AUG|2|321222
4404|SEP|2|321222
4405|OCT|2|321222
4406|NOV|2|321222
4407|DEC|2|321222
4408|JAN|2|321222
4409|FEB|2|321222
4410|MAR|2|321222
4411|APR|2|321222
4412|MAY|2|321222
4413|JUN|2|321222
4414|JUL|2|321222
4415|AUG|2|321222
4416|SEP|2|321222
4417|OCT|2|321222
4418|NOV|2|321222
4419|DEC|2|321222
4420|JAN|2|321222
4421|FEB|2|321222
4422|MAR|2|321222
4423|APR|2|321222
4424|MAY|2|321222
4425|JUN|2|321222
4426|JUL|2|321222
4427|AUG|2|321222
4428|SEP|2|321222
4429|OCT|2|321222
4430|NOV|2|321222
4431|DEC|2|321222
4432|JAN|2|321222
4433|FEB|2|321222
4434|MAR|2|321222
4435|APR|2|321222
4436|MAY|2|321222
4437|JUN|2|321222
4438|JUL|2|321222
4439|AUG|2|321222
4440|SEP|2|321222
4441|OCT|2|321222
4442|NOV|2|321222
4443|DEC|2|321222
4444|JAN|2|321222
4445|FEB|2|321222
4446|MAR|2|321222
4447|APR|2|321222
4448|MAY|2|321222
4449|JUN|2|321222
4450|JUL|2|321222
4451|AUG|2|321222
4452|SEP|2|321222
4453|OCT|2|321222
4454|NOV|2|321222
4455|DEC|2|321222
4456|JAN|2|321222
4457|FEB|2|321222
4458|MAR|2|321222
4459|APR|2|321222
4460|MAY|2|321222
4461|JUN|2|321222
4462|JUL|2|321222
4463|AUG|2|321222
4464|SEP|2|321222
4465|OCT|2|321222
4466|NOV|2|321222
4467|DEC|2|321222
4468|JAN|2|321222
4469|FEB|2|321222
4470|MAR|2|321222
4471|APR|2|321222
4472|MAY|2|321222
4473|JUN|2|321222
4474|JUL|2|321222
4475|AUG|2|321222
4476|SEP|2|321222
4477|OCT|2|321222
4478|NOV|2|321222
4479|DEC|2|321222
4480|JAN|2|321222
4481|FEB|2|321222
4482|MAR|2|321222
4483|APR|2|321222
4484|MAY|2|321222
4485|JUN|2|321222
4486|JUL|2|321222
4487|AUG|2|321222
4488|SEP|2|321222
4489|OCT|2|321222
4490|NOV|2|321222
4491|DEC|2|321222
4492|JAN|2|321222
4493|FEB|2|321222
4494|MAR|2|321222
4495|APR|2|321222
4496|MAY|2|321222
4497|JUN|2|321222
4498|JUL|2|321222
4499|AUG|2|321222
4500|SEP|2|321222
4501|OCT|2|321222
4502|NOV|2|321222
4503|DEC|2|321222
4504|JAN|2|321222
4505|FEB|2|321222
4506|MAR|2|321222
4507|APR|2|321222
4508|MAY|2|321222
4509|JUN|2|321222
4510|JUL|2|321222
4511|AUG|2|321222
4512|SEP|2|321222
4513|OCT|2|321222
4514|NOV|2|321222
4515|DEC|2|321222
4516|JAN|2|321222
4517|FEB|2|321222
4518|MAR|2|321222
4519|APR|2|321222
4520|MAY|2|321222
4521|JUN|2|321222
4522|JUL|2|321222
4523|AUG|2|321222
4524|SEP|2|321222
4525|OCT|2|321222
4526|NOV|2|321222
4527|DEC|2|321222
4528|JAN|2|321222
4529|FEB|2|321222
4530|MAR|2|321222
4531|APR|2|321222
4532|MAY|2|321222
4533|JUN|2|321222
4534|JUL|2|321222
4535|AUG|2|321222
4536|SEP|2|321222
4537|OCT|2|321222
4538|NOV|2|321222
4539|DEC|2|321222
4540|JAN|2|321222
4541|FEB|2|321222
4542|MAR|2|321222
4543|APR|2|321222
4544|MAY|2|321222
4545|JUN|2|321222
4546|JUL|2|321222
4547|AUG|2|321222
4548|SEP|2|321222
4549|OCT|2|321222
4550|NOV|2|321222
4551|DEC|2|321222
4552|JAN|2|321222
4553|FEB|2|321222
4554|MAR|2|321222
4555|APR|2|321222
4556|MAY|2|321222
4557|JUN|2|321222
4558|JUL|2|321222
4559|AUG|2|321222
4560|SEP|2|321222
4561|OCT|2|321222
4562|NOV|2|321222
4563|DEC|2|321222
4564|JAN|2|321222
4565|FEB|2|321222
4566|MAR|2|321222
4567|APR|2|321222
4568|MAY|2|321222
4569|JUN|2|321222
4570|JUL|2|321222
4571|AUG|2|321222
4572|SEP|2|321222
4573|OCT|2|321222
4574|NOV|2|321222
4575|DEC|2|321222
4576|JAN|2|321222
4577|FEB|2|321222
4578|MAR|2|321222
4579|APR|2|321222
4580|MAY|2|321222
4581|JUN|2|321222
4582|JUL|2|321222
4583|AUG|2|321222
4584|SEP|2|321222
4585|OCT|2|321222
4586|NOV|2|321222
4587|DEC|2|321222
4588|JAN|2|321222
4589|FEB|2|321222
4590|MAR|2|321222
4591|APR|2|321222
4592|MAY|2|321222
4593|JUN|2|321222
4594|JUL|2|321222
4595|AUG|2|321222
4596|SEP|2|321222
4597|OCT|2|321222
4598|NOV|2|321222
4599|DEC|2|321222
4600|JAN|2|321222
4601|FEB|2|321222
4602|MAR|2|321222
4603|APR|2|321222
4604|MAY|2|321222
4605|JUN|2|321222
4606|JUL|2|321222
4607|AUG|2|321222
4608|SEP|2|321222
4609|OCT|2|321222
4610|NOV|2|321222
4611|DEC|2|321222
4612|JAN|2|321222
4613|FEB|2|321222
4614|MAR|2|321222
4615|APR|2|321222
4616|MAY|2|321222
4617|JUN|2|321222
4618|JUL|2|321222
4619|AUG|2|321222
4620|SEP|2|321222
4621|OCT|2|321222
4622|NOV|2|321222
4623|DEC|2|321222
4624|JAN|2|321222
4625|FEB|2|321222
4626|MAR|2|321222
4627|APR|2|321222
4628|MAY|2|321222
4629|JUN|2|321222
4630|JUL|2|321222
4631|AUG|2|321222
4632|SEP|2|321222
4633|OCT|2|321222
4634|NOV|2|321222
4635|DEC|2|321222
4636|JAN|2|321222
4637|FEB|2|321222
4638|MAR|2|321222
4639|APR|2|321222
4640|MAY|2|321222
4641|JUN|2|321222
4642|JUL|2|321222
4643|AUG|2|321222
4644|SEP|2|321222
4645|OCT|2|321222
4646|NOV|2|321222
4647|DEC|2|321222
4648|JAN|2|321222
4649|FEB|2|321222
4650|MAR|2|321222
4651|APR|2|321222
4652|MAY|2|321222
4653|JUN|2|321222
4654|JUL|2|321222
4655|AUG|2|321222
4656|SEP|2|321222
4657|OCT|2|321222
4658|NOV|2|321222
4659|DEC|2|321222
4660|JAN|2|321222
4661|FEB|2|321222
4662|MAR|2|321222
4663|APR|2|321222
4664|MAY|2|321222
4665|JUN|2|321222
4666|JUL|2|321222
4667|AUG|2|321222
4668|SEP|2|321222
4669|OCT|2|321222
4670|NOV|2|321222
4671|DEC|2|321222
4672|JAN|2|321222
4673|FEB|2|321222
4674|MAR|2|321222
4675|APR|2|321222
4676|MAY|2|321222
4677|JUN|2|321222
4678|JUL|2|321222
4679|AUG|2|321222
4680|SEP|2|321222
4681|OCT|2|321222
4682|NOV|2|321222
4683|DEC|2|321222
4684|JAN|2|321222
4685|FEB|2|321222
4686|MAR|2|321222
4687|APR|2|321222
4688|MAY|2|321222
4689|JUN|2|321222
4690|JUL|2|321222
4691|AUG|2|321222
4692|SEP|2|321222
4693|OCT|2|321222
4694|NOV|2|321222
4695|DEC|2|321222
4696|JAN|2|321222
4697|FEB|2|321222
4698|MAR|2|321222
4699|APR|2|321222
4700|MAY|2|321222
4701|JUN|2|321222
4702|JUL|2|321222
4703|AUG|2|321222
4704|SEP|2|321222
4705|OCT|2|321222
4706|NOV|2|321222
4707|DEC|2|321222
4708|JAN|2|321222
4709|FEB|2|321222
4710|MAR|2|321222
4711|APR|2|321222
4712|MAY|2|321222
4713|JUN|2|321222
4714|JUL|2|321222
4715|AUG|2|321222
4716|SEP|2|321222
4717|OCT|2|321222
4718|NOV|2|321222
4719|DEC|2|321222
4720|JAN|2|321222
4721|FEB|2|321222
4722|MAR|2|321222
4723|APR|2|321222
4724|MAY|2|321222
4725|JUN|2|321222
4726|JUL|2|321222
4727|AUG|2|321222
4728|SEP|2|321222
4729|OCT|2|321222
4730|NOV|2|321222
4731|DEC|2|321222
4732|JAN|2|321222
4733|FEB|2|321222
4734|MAR|2|321222
4735|APR|2|321222
4736|MAY|2|321222
4737|JUN|2|321222
4738|JUL|2|321222
4739|AUG|2|321222
4740|SEP|2|321222
4741|OCT|2|321222
4742|NOV|2|321222
4743|DEC|2|321222
4744|JAN|2|321222
4745|FEB|2|321222
4746|MAR|2|321222
4747|APR|2|321222
4748|MAY|2|321222
4749|JUN|2|321222
4750|JUL|2|321222
4751|AUG|2|321222
4752|SEP|2|321222
4753|OCT|2|321222
4754|NOV|2|321222
4755|DEC|2|321222
4756|JAN|2|321222
4757|FEB|2|321222
4758|MAR|2|321222
4759|APR|2|321222
4760|MAY|2|321222
4761|JUN|2|321222
4762|JUL|2|321222
4763|AUG|2|321222
4764|SEP|2|321222
4765|OCT|2|321222
4766|NOV|2|321222
4767|DEC|2|321222
4768|JAN|2|321222
4769|FEB|2|321222
4770|MAR|2|321222
4771|APR|2|321222
4772|MAY|2|321222
4773|JUN|2|321222
4774|JUL|2|321222
4775|AUG|2|321222
4776|SEP|2|321222
4777|OCT|2|321222
4778|NOV|2|321222
4779|DEC|2|321222
4780|JAN|2|321222
4781|FEB|2|321222
4782|MAR|2|321222
4783|APR|2|321222
4784|MAY|2|321222
4785|JUN|2|321222
4786|JUL|2|321222
4787|AUG|2|321222
4788|SEP|2|321222
4789|OCT|2|321222
4790|NOV|2|321222
4791|DEC|2|321222
4792|JAN|2|321222
4793|FEB|2|321222
4794|MAR|2|321222
4795|APR|2|321222
4796|MAY|2|321222
4797|JUN|2|321222
4798|JUL|2|321222
4799|AUG|2|321222
4800|SEP|2|321222
4801|OCT|2|321222
4802|NOV|2|321222
4803|DEC|2|321222
4804|JAN|2|321222
4805|FEB|2|321222
4806|MAR|2|321222
4807|APR|2|321222
4808|MAY|2|321222
4809|JUN|2|321222
4810|JUL|2|321222
4811|AUG|2|321222
4812|SEP|2|321222
4813|OCT|2|321222
4814|NOV|2|321222
4815|DEC|2|321222
4816|JAN|2|321222
4817|FEB|2|321222
4818|MAR|2|321222
4819|APR|2|321222
4820|MAY|2|321222
4821|JUN|2|321222
4822|JUL|2|321222
4823|AUG|2|321222
4824|SEP|2|321222
4825|OCT|2|321222
4826|NOV|2|321222
4827|DEC|2|321222
4828|JAN|2|321222
4829|FEB|2|321222
4830|MAR|2|321222
4831|APR|2|321222
4832|MAY|2|321222
4833|JUN|2|321222
4834|JUL|2|321222
4835|AUG|2|321222
4836|SEP|2|321222
4837|OCT|2|321222
4838|NOV|2|321222
4839|DEC|2|321222
4840|JAN|2|321222
4841|FEB|2|321222
4842|MAR|2|321222
4843|APR|2|321222
4844|MAY|2|321222
4845|JUN|2|321222
4846|JUL|2|321222
4847|AUG|2|321222
4848|SEP|2|321222
4849|OCT|2|321222
4850|NOV|2|321222
4851|DEC|2|321222
4852|JAN|2|321222
4853|FEB|2|321222
4854|MAR|2|321222
4855|APR|2|321222
4856|MAY|2|321222
4857|JUN|2|321222
4858|JUL|2|321222
4859|AUG|2|321222
4860|SEP|2|321222
4861|OCT|2|321222
4862|NOV|2|321222
4863|DEC|2|321222
4864|JAN|2|321222
4865|FEB|2|321222
4866|MAR|2|321222
4867|APR|2|321222
4868|MAY|2|321222
4869|JUN|2|321222
4870|JUL|2|321222
4871|AUG|2|321222
4872|SEP|2|321222
4873|OCT|2|321222
4874|NOV|2|321222
4875|DEC|2|321222
4876|JAN|2|321222
4877|FEB|2|321222
4878|MAR|2|321222
4879|APR|2|321222
4880|MAY|2|321222
4881|JUN|2|321222
4882|JUL|2|321222
4883|AUG|2|321222
4884|SEP|2|321222
4885|OCT|2|321222
4886|NOV|2|321222
4887|DEC|2|321222
4888|JAN|2|321222
4889|FEB|2|321222
4890|MAR|2|321222
4891|APR|2|321222
4892|MAY|2|321222
4893|JUN|2|321222
4894|JUL|2|321222
4895|AUG|2|321222
4896|SEP|2|321222
4897|OCT|2|321222
4898|NOV|2|321222
4899|DEC|2|321222
4900|JAN|2|321222
4901|FEB|2|321222
4902|MAR|2|321222
4903|APR|2|321222
4904|MAY|2|321222
4905|JUN|2|321222
4906|JUL|2|321222
4907|AUG|2|321222
4908|SEP|2|321222
4909|OCT|2|321222
4910|NOV|2|321222
4911|DEC|2|321222
4912|JAN|2|321222
4913|FEB|2|321222
4914|MAR|2|321222
4915|APR|2|321222
4916|MAY|2|321222
4917|JUN|2|321222
4918|JUL|2|321222
4919|AUG|2|321222
4920|SEP|2|321222
4921|OCT|2|321222
4922|NOV|2|321222
4923|DEC|2|321222
4924|JAN|2|321222
4925|FEB|2|321222
4926|MAR|2|321222
4927|APR|2|321222
4928|MAY|2|321222
4929|JUN|2|321222
4930|JUL|2|321222
4931|AUG|2|321222
4932|SEP|2|321222
4933|OCT|2|321222
4934|NOV|2|321222
4935|DEC|2|321222
4936|JAN|2|321222
4937|FEB|2|321222
4938|MAR|2|321222
4939|APR|2|321222
4940|MAY|2|321222
4941|JUN|2|321222
4942|JUL|2|321222
4943|AUG|2|321222
4944|SEP|2|321222
4945|OCT|2|321222
4946|NOV|2|321222
4947|DEC|2|321222
4948|JAN|2|321222
4949|FEB|2|321222
4950|MAR|2|321222
4951|APR|2|321222
4952|MAY|2|321222
4953|JUN|2|321222
4954|JUL|2|321222
4955|AUG|2|321222
4956|SEP|2|321222
4957|OCT|2|321222
4958|NOV|2|321222
4959|DEC|2|321222
4960|JAN|2|321222
4961|FEB|2|321222
4962|MAR|2|321222
4963|APR|2|321222
4964|MAY|2|321222
4965|JUN|2|321222
4966|JUL|2|321222
4967|AUG|2|321222
4968|SEP|2|321222
4969|OCT|2|321222
4970|NOV|2|321222
4971|DEC|2|321222
4972|JAN|2|321222
4973|FEB|2|321222
4974|MAR|2|321222
4975|APR|2|321222
4976|MAY|2|321222
4977|JUN|2|321222
4978|JUL|2|321222
4979|AUG|2|321222
4980|SEP|2|321222
4981|OCT|2|321222
4982|NOV|2|321222
4983|DEC|2|321222
4984|JAN|2|321222
4985|FEB|2|321222
4986|MAR|2|321222
4987|APR|2|321222
4988|MAY|2|321222
4989|JUN|2|321222
4990|JUL|2|321222
4991|AUG|2|321222
4992|SEP|2|321222
4993|OCT|2|321222
4994|NOV|2|321222
4995|DEC|2|321222
4996|JAN|2|321222
4997|FEB|2|321222
4998|MAR|2|321222
4999|APR|2|321222
5000|MAY|2|321222
5001|JUN|2|321222
5002|JUL|2|321222
5003|AUG|2|321222
5004|SEP|2|321222
5005|OCT|2|321222
5006|NOV|2|321222
5007|DEC|2|321222
5008|JAN|2|321222
5009|FEB|2|321222
5010|MAR|2|321222
5011|APR|2|321222
5012|MAY|2|321222
5013|JUN|2|321222
5014|JUL|2|321222
5015|AUG|2|321222
5016|SEP|2|321222
5017|OCT|2|321222
5018|NOV|2|321222
5019|DEC|2|321222
5020|JAN|2|321222
5021|FEB|2|321222
5022|MAR|2|321222
5023|APR|2|321222
5024|MAY|2|321222
5025|JUN|2|321222
5026|JUL|2|321222
5027|AUG|2|321222
5028|SEP|2|321222
5029|OCT|2|321222
5030|NOV|2|321222
5031|DEC|2|321222
5032|JAN|2|321222
5033|FEB|2|321222
5034|MAR|2|321222
5035|APR|2|321222
5036|MAY|2|321222
5037|JUN|2|321222
5038|JUL|2|321222
5039|AUG|2|321222
5040|SEP|2|321222
5041|OCT|2|321222
5042|NOV|2|321222
5043|DEC|2|321222
5044|JAN|2|321222
5045|FEB|2|321222
5046|MAR|2|321222
5047|APR|2|321222
5048|MAY|2|321222
5049|JUN|2|321222
5050|JUL|2|321222
5051|AUG|2|321222
5052|SEP|2|321222
5053|OCT|2|321222
5054|NOV|2|321222
5055|DEC|2|321222
5056|JAN|2|321222
5057|FEB|2|321222
5058|MAR|2|321222
5059|APR|2|321222
5060|MAY|2|321222
5061|JUN|2|321222
5062|JUL|2|321222
5063|AUG|2|321222
5064|SEP|2|321222
5065|OCT|2|321222
5066|NOV|2|321222
5067|DEC|2|321222
5068|JAN|2|321222
5069|FEB|2|321222
5070|MAR|2|321222
5071|APR|2|321222
5072|MAY|2|321222
5073|JUN|2|321222
5074|JUL|2|321222
5075|AUG|2|321222
5076|SEP|2|321222
5077|OCT|2|321222
5078|NOV|2|321222
5079|DEC|2|321222
5080|JAN|2|321222
5081|FEB|2|321222
5082|MAR|2|321222
5083|APR|2|321222
5084|MAY|2|321222
5085|JUN|2|321222
5086|JUL|2|321222
5087|AUG|2|321222
5088|SEP|2|321222
5089|OCT|2|321222
5090|NOV|2|321222
5091|DEC|2|321222
5092|JAN|2|321222
5093|FEB|2|321222
5094|MAR|2|321222
5095|APR|2|321222
5096|MAY|2|321222
5097|JUN|2|321222
5098|JUL|2|321222
5099|AUG|2|321222
5100|SEP|2|321222
5101|OCT|2|321222
5102|NOV|2|321222
5103|DEC|2|321222
5104|JAN|2|321222
5105|FEB|2|321222
5106|MAR|2|321222
5107|APR|2|321222
5108|MAY|2|321222
5109|JUN|2|321222
5110|JUL|2|321222
5111|AUG|2|321222
5112|SEP|2|321222
5113|OCT|2|321222
5114|NOV|2|321222
5115|DEC|2|321222
5116|JAN|2|321222
5117|FEB|2|321222
5118|MAR|2|321222
5119|APR|2|321222
5120|MAY|2|321222
5121|JUN|2|321222
5122|JUL|2|321222
5123|AUG|2|321222
5124|SEP|2|321222
5125|OCT|2|321222
5126|NOV|2|321222
5127|DEC|2|321222
5128|JAN|2|321222
5129|FEB|2|321222
5130|MAR|2|321222
5131|APR|2|321222
5132|MAY|2|321222
5133|JUN|2|321222
5134|JUL|2|321222
5135|AUG|2|321222
5136|SEP|2|321222
5137|OCT|2|321222
5138|NOV|2|321222
5139|DEC|2|321222
5140|JAN|2|321222
5141|FEB|2|321222
5142|MAR|2|321222
5143|APR|2|321222
5144|MAY|2|321222
5145|JUN|2|321222
5146|JUL|2|321222
5147|AUG|2|321222
5148|SEP|2|321222
5149|OCT|2|321222
5150|NOV|2|321222
5151|DEC|2|321222
5152|JAN|2|321222
5153|FEB|2|321222
5154|MAR|2|321222
5155|APR|2|321222
5156|MAY|2|321222
5157|JUN|2|321222
5158|JUL|2|321222
5159|AUG|2|321222
5160|SEP|2|321222
5161|OCT|2|321222
5162|NOV|2|321222
5163|DEC|2|321222
5164|JAN|2|321222
5165|FEB|2|321222
5166|MAR|2|321222
5167|APR|2|321222
5168|MAY|2|321222
5169|JUN|2|321222
5170|JUL|2|321222
5171|AUG|2|321222
5172|SEP|2|321222
5173|OCT|2|321222
5174|NOV|2|321222
5175|DEC|2|321222
5176|JAN|2|321222
5177|FEB|2|321222
5178|MAR|2|321222
5179|APR|2|321222
5180|MAY|2|321222
5181|JUN|2|321222
5182|JUL|2|321222
5183|AUG|2|321222
5184|SEP|2|321222
5185|OCT|2|321222
5186|NOV|2|321222
5187|DEC|2|321222
5188|JAN|2|321222
5189|FEB|2|321222
5190|MAR|2|321222
5191|APR|2|321222
5192|MAY|2|321222
5193|JUN|2|321222
5194|JUL|2|321222
5195|AUG|2|321222
5196|SEP|2|321222
5197|OCT|2|321222
5198|NOV|2|321222
